text,label,label_str
"Barry Minkow bắt đầu kinh doanh năm 1982, khi mới 15 tuổi. Tại gara của cha mẹ ở Reseda, Los Angeles, cậu thiếu niên khởi nghiệp dịch vụ giặt thảm, đặt tên công ty là ZZZZ Best, có ba nhân viên và bốn chiếc điện thoại. Ban đầu, Barry phải vật lộn để trang trải các chi phí cơ bản. Đối mặt với tình trạng thiếu vốn hoạt động, Barry xoay xở tiền bằng cách gian lận séc, ăn cắp và bán đồ trang sức của bà, dàn dựng các vụ đột nhập vào văn phòng của mình và thực hiện các khoản tính phí thẻ tín dụng gian lận. Khoảng năm 1985, khi ZZZZ Best cần thêm vốn, Barry bắt đầu đẩy mạnh mảng phục hồi các tòa nhà bị hư hại do hỏa hoạn hoặc ngập nước, thường liên quan đến các hợp đồng bảo hiểm. Những hợp đồng này có giá trị lớn hơn nhiều so với dịch vụ giặt thảm. Đây là bước ngoặt của ZZZZ Best. Hợp đồng giả, doanh thu ảo Trên sổ sách, mảng phục hồi nhanh chóng trở thành nguồn doanh thu chủ yếu của ZZZZ Best. Trong 9 tháng đầu năm tài chính, ZZZZ Best báo cáo doanh thu 33,3 triệu USD, trong đó 89% đến từ hoạt động phục hồi. Tuy nhiên, ngay từ giai đoạn đầu, nhiều dự án tạo ra những khoản doanh thu lớn không tồn tại như những gì ZZZZ Best tuyên bố. Các hợp đồng phục hồi đã được làm giả qua một mạng lưới gian dối. Một mắt xích quan trọng là người bạn của Barry - Thomas Padgett, cựu nhân viên thẩm định ôtô tại Travelers Insurance. Sau khi rời công ty bảo hiểm, Padgett điều hành Interstate Appraisal Services. Công ty này được giới thiệu như một đơn vị thẩm định thiệt hại tài sản, đại diện cho các công ty bảo hiểm tài trợ cho hoạt động phục hồi. Theo cáo trạng, Padgett phân phối các công việc phục hồi cho ZZZZ Best thông qua Interstate Appraisal Services. Công ty này được sử dụng để tạo ra nguồn gốc có vẻ hợp pháp cho các hợp đồng phục hồi trị giá hàng triệu USD giả mạo được trao cho ZZZZ Best. Các hợp đồng phục hồi giả tạo ra doanh thu và lợi nhuận trên giấy. Những con số đó giúp ZZZZ Best trông giống một công ty đang tăng trưởng thần tốc. Padgett thừa nhận đã sử dụng các báo cáo doanh thu và tài liệu thuế sai lệch để giúp ZZZZ Best tiếp cận khoảng 11 triệu USD tiền vay và thư tín dụng. Anh ta cũng thừa nhận vai trò trong kế hoạch giúp công ty huy động khoảng 15 triệu USD thông qua một đợt phát hành cổ phiếu dựa trên các tài liệu gian dối. Khi ZZZZ Best dần phát triển, Barry mở rộng mạng lưới kinh doanh, đầu tư vào quảng cáo truyền hình và xây dựng hình ảnh một doanh nhân trẻ thành đạt. Barry xuất hiện trong các quảng cáo của chính công ty, trở thành gương mặt đại diện cho câu chuyện về một cậu bé khởi nghiệp từ gara của cha mẹ. Barry không làm giả toàn bộ công ty. ZZZZ Best vẫn làm dịch vụ giặt thảm, có nhân viên, khách hàng, văn phòng và quảng cáo truyền hình. Chính phần hoạt động có thật này tạo ra lớp vỏ hợp pháp cho những gì không có thật. 'Thần đồng' bước lên Phố Wall Tháng 1/1986, ZZZZ Best bước sang giai đoạn mới khi sáp nhập với Morningstar Investments, công ty thăm dò khoáng sản ở Utah đã ngừng hoạt động nhưng vẫn là công ty đại chúng. Nhờ đó, ZZZZ Best trở thành doanh nghiệp có cổ phiếu giao dịch công khai. Giá cổ phiếu ZZZZ Best tăng mạnh khi công ty được giới thiệu như một doanh nghiệp đang phát triển nhanh. Đầu 1987, cổ phiếu ZZZZ Best từng đạt mức 18,375 USD. Barry khi đó mới ngoài 20 tuổi nhưng đã có giá trị cổ phần trong ZZZZ Best được tính bằng hàng chục, thậm chí hơn 100 triệu USD trên giấy. Giá trị thị trường của công ty từng vượt 200 triệu USD. Nhưng để duy trì câu chuyện ấy, ZZZZ Best phải tiếp tục tăng trưởng. Năm 1987, ZZZZ Best chuẩn bị chi 25 triệu USD để mua Flagship Services, công ty vận hành KeyServe Group - đơn vị vệ sinh thảm theo hợp đồng với nhà bán lẻ Sears. Đúng lúc đó, những dấu hiệu bất thường bắt đầu thu hút sự chú ý. Những khoản phí bất thường Los Angeles Times điều tra các khoản phí thẻ tín dụng mà ZZZZ Best tính cho khách hàng. Một số khách hàng cho biết họ bị tính phí cao hơn rất nhiều so với giá trị dịch vụ thực tế. Một người sử dụng dịch vụ giặt thảm trị giá 75 USD nhưng bị tính tổng cộng hơn 3.000 USD vào hai thẻ tín dụng. Người khác nói chỉ sử dụng dịch vụ trị giá 100 USD nhưng bị tính 1.790 USD vào thẻ Visa. Ngày 22/5/1987, Los Angeles Times đăng bài điều tra, cho biết ZZZZ Best đã ghi nhận 72.000 USD các khoản tính phí thẻ tín dụng giả trong giai đoạn từ tháng 11/1984 đến tháng 3/1985. Bài báo khiến cổ phiếu ZZZZ Best lao dốc. Chỉ vài ngày sau, giá cổ phiếu giảm từ 15,375 USD xuống 6,75 USD. Ngày 1/6/1987, ngân hàng đầu tư Drexel Burnham Lambert rút khỏi kế hoạch huy động 25 triệu USD để tài trợ cho thương vụ ZZZZ Best mua Flagship Services. Công ty kiểm toán Ernst & Whinney cũng rút khỏi vị trí kiểm toán viên. Bài điều tra của Los Angeles Times khiến những tuyên bố về hoạt động kinh doanh của ZZZZ Best bị soi xét kỹ hơn. Các nhà đầu tư đặt câu hỏi về những dự án phục hồi trị giá hàng triệu USD - nguồn tạo ra phần lớn doanh thu được báo cáo của ZZZZ Best - có thực sự tồn tại hay không. Khi hoạt động của công ty bị kiểm tra sâu hơn, những dấu hiệu gian lận dần lộ ra. Đế chế sụp đổ Ngày 2/7/1987, Barry nói với luật sư rằng đã từ chức vì ""lý do sức khỏe"". Bốn ngày sau, ZZZZ Best thông báo sẽ nộp đơn xin bảo hộ phá sản và cho biết có dấu hiệu gian lận trong mảng phục hồi bảo hiểm. Giá cổ phiếu từng đạt 18,375 USD rơi xuống còn 75 cent vào ngày công ty nộp đơn phá sản. Tháng 12/1988, bồi thẩm đoàn liên bang kết luận Barry phạm 57 tội danh liên quan đến gian lận. Công tố viên cho rằng Barry đã sử dụng những khoản doanh thu ảo để biến ZZZZ Best thành một doanh nghiệp có vẻ đang phát triển mạnh. Công ty báo cáo doanh thu hàng chục triệu USD từ các dự án phục hồi công trình, trong khi phần lớn dự án đó không tồn tại. Tháng 3/1989, Barry bị tuyên 25 năm tù và được yêu cầu bồi thường 26 triệu USD cho các nhà đầu tư trong ZZZZ Best. Trở lại sau song sắt Sau khi được trả tự do sớm vào năm 1995, Barry tuyên bố đã hoàn lương, trở thành mục sư và thành lập Fraud Discovery Institute, công ty chuyên điều tra gian lận. Nhưng năm 2009, Barry lại bị cáo buộc thao túng cổ phiếu của công ty xây dựng nhà ở Lennar bằng cách công bố những thông tin sai lệch về công ty này sau khi đã bán khống cổ phiếu. Barry nhận tội và bị tuyên 5 năm tù, đồng thời phải bồi thường hơn 583 triệu USD vào năm 2011. Khi đang thụ án, Barry tiếp tục nhận tội biển thủ hơn 3 triệu USD từ nhà thờ và các tín đồ, trong đó có việc giả mạo chữ ký, sử dụng tiền quyên góp cho mục đích cá nhân và lừa một người đàn ông quyên 75.000 USD cho một bệnh viện không tồn tại ở Sudan. Năm 2014, Barry bị tuyên thêm 5 năm tù và phải bồi thường 3,4 triệu USD. Barry được thả vào ngày 6/6/2019. Câu chuyện về ""thần đồng kinh doanh"" tai tiếng này được dựng thành phim Con Man (2018) và loạt phim tài liệu King of the Con (2022). Tuệ Anh (theo LA Times, Washington Post, US DOJ)",1,spam
"Kẻ gian dùng tài khoản Facebook cá nhân dưới dạng thương nhân buôn bán điện thoại cũ đã qua sử dụng hoặc xách tay. Kết hợp rất nhiều tài khoản Facebook khác để tương tác tạo độ tin cậy. Tiếp đó, chúng sẽ tìm cách tiếp cận những người mua hoặc có nhu cầu mua hàng thông qua bài đăng các sản phẩm rất chất lượng với giá cả hợp lý và rẻ. Người cần mua sẽ được yêu cầu chuyển tiền cọc hoặc thanh toán qua tài khoản và sẽ gửi giao hàng. Khi chuyển khoản xong, kẻ gian sẽ chặn Facebook, Zalo. Hình thức lừa đảo này có hệ thống vì rất nhiều tài khoản liên kết về ngành hàng tương tác mua bán qua lại, nên rất nhiều người bị lừa đảo kể cả người có kinh nghiệm. Số tiền lừa đảo lên đến hàng chục triệu đồng.",1,spam
Bạn đã mua báo rồi?,0,ham
"Vì vậy, đó là để chọc người đàn ông hàng ngày mà họ dạy bạn ở Canada abi!",0,ham
"Ngày 11/2, Thiện, 28 tuổi, ngụ TP HCM, bị Công an phường Xuân Hương - Đà Lạt tạm giữ để điều tra hành vi Lừa đảo chiếm đoạt tài sản. Theo điều tra, Thiện giới thiệu mình là cán bộ công tác tại Cục Cảnh sát Kinh tế (C03 - Bộ Công an) khi tiếp cận người đàn ông ở phường Lâm Viên - Đà Lạt . Anh ta khoe đang có một lô rượu ngoại ở Cảng Sài Gòn cần thanh lý và có thể lấy 100 chai với giá 100 triệu đồng. Thiện đề nghị ông này đặt cọc 50 triệu, cam kết trả hàng sau 3-5 ngày. Tưởng thật, người đàn ông lập tức chuyển 20 triệu đồng. Thiện đến trung tâm thương mại chụp ảnh các chai rượu ngoại đắt tiền trưng bày rồi gửi cho nạn nhân. Để tạo lòng tin, anh ta đặt mua quân phục công an trên mạng, mặc đến nhà người này nhằm củng cố vỏ bọc. Sau đó, Thiện liên tục đưa ra nhiều lý do, yêu cầu nạn nhân chuyển thêm tiền. Tổng cộng, người này đã chuyển khoản và đưa tiền mặt cho Thiện 131,5 triệu đồng. Chờ lâu không nhận được hàng, ông tìm gặp. Thiện thừa nhận không có lô rượu ngoại nào, tiền đã tiêu xài, chỉ trả lại 23,5 triệu đồng. Lê Tiến",1,spam
"Ngày 21/5, Công an TP HCM cho biết phát hiện 85 người nước ngoài nhập cảnh vào Việt Nam (17 người trái phép) thuê khách sạn tại phường Thuận Giao, làm nơi ở và lắp đặt hệ thống máy móc. Theo điều tra, nhóm này do một cặp vợ chồng cầm đầu, thuê khách sạn với giá 315 triệu đồng mỗi tháng để làm nơi lưu trú, đồng thời đặt máy móc phục vụ hoạt động phạm pháp. Toàn bộ thiết bị được đưa từ Campuchia về Việt Nam. Người cầm đầu khai trước đó từng quản lý một ""ký túc xá"" cho công ty hoạt động tại Campuchia. Gần đây, người này được giao sang Việt Nam thuê địa điểm, tổ chức nơi ở cho cả nhóm và lắp đặt máy móc. Tuy nhiên, khi nhóm này vừa nhập cảnh vào Việt Nam đầu tháng 5 và đang lắp đặt thiết bị thì bị Công an TP HCM phát hiện. Trong số những người bị bắt, 17 người khai đã nhập cảnh trái phép bằng thuyền nhỏ qua sông và đi xe máy theo các đường mòn, lối mở khu vực biên giới. Sau khi vào Việt Nam, họ bị ""quản lý"" thu hộ chiếu và đưa thẳng về khách sạn. Cùng thời điểm, Phòng Quản lý Xuất nhập cảnh phối hợp với Công an phường Thạnh Mỹ Tây kiểm tra hành chính căn hộ chung cư trên đường Nguyễn Hữu Cảnh. Tại đây cảnh sát phát hiện 11 người mang quốc tịch Trung Quốc, có nhiều máy móc, thiết bị được nối mạng, có biểu hiện nghi vấn hoạt động tội phạm công nghệ cao. Phước Tuấn",1,spam
"Tố giác chiêu trò: Cảnh báo hình thức lừa đảo nhận quà tặng tri ân từ nước ngoài. Đối tượng yêu cầu nạn nhân đóng phí vận chuyển, phí hải quan để nhận kiện hàng chứa tiền mặt hoặc đồ đắt tiền. Cần hết sức cảnh giác để tránh mất tiền.",1,spam
Tôi ước!,0,ham
"FYI Tôi đang tắm nhanh, có mặt tại Epsilon trong như & lt;#& gt;",0,ham
"Xin chào dis là yijue, tôi sẽ rất vui khi làm việc wif ì_ tất cả cho gek1510 ...",0,ham
Urgent Đây là nỗ lực thứ 2 của chúng tôi để liên hệ với U. Giải thưởng £ 900 của bạn từ ngày hôm qua vẫn đang chờ đợi bộ sưu tập.,1,spam
"[CẢNH BÁO LỪA ĐẢO] Chiêu trò lừa đảo tuyển dụng cộng tác viên chốt đơn hàng online trên các sàn thương mại điện tử. Ban đầu đối tượng trả hoa hồng đầy đủ, sau đó yêu cầu nạp số tiền lớn hơn để làm nhiệm vụ rồi khóa tài khoản. Mọi người tuyệt đối không làm theo!",1,spam
Tôi tỉnh táo oh.,0,ham
"Xin chào, 2 đêm của bạn đêm may mắn!",1,spam
Nhưng bạn đã ở bên nhau nên bạn nên suy nghĩ về anh ấy,0,ham
"Đức từ chối cấp Visa cho đoàn công tác nhà nước, tạm ngừng cấp Visa cho du học sinh Việt Nam?
Giao thương hai nước bắt đầu gặp ảnh hưởng từ căng thẳng ngoại giao Đức – Việt, sinh viên học sinh và doanh nghiệp đang gánh chịu hậu quả.
Sau khi phía Đức nhận được từ Việt Nam thư trả lời về vụ việc ông Trịnh Xuân Thanh, nội các chính phủ nước này đã có cuộc họp và đi đến nhất trí đưa ra quyết định hôm 22.9 tạm thời đình chỉ quan hệ đối tác chiến lược giữa Đức và Việt Nam, đồng thời trục xuất thêm 1 cán bộ ngoại giao tại Đại sứ quán Việt Nam ở Berlin. Cùng ngày Đại sứ quán Đức ở Hà Nội đã lập tức phổ biến trên trang web và Faecebook của mình Thông cáo báo chí của Bộ Ngoại Đức về những quyết định kể trên.
Các nước trong Liên minh châu Âu (EU) cũng đã bắt đầu đồng hành với nước Đức. Gần như đồng loạt, Đại sứ quán các nước EU như Pháp, Bỉ, Hà Lan, Ý, Thụy Điển đã đăng trên Facebook của mình bản Thông cáo báo chí của Bộ Ngoại giao Đức để ủng hộ tuyên bố này của Chính phủ Đức.
Người Việt trong và ngoài nước bàng hoàng vì quyết định cứng rắn này đã được Bộ Ngoại giao Đức đưa ra chỉ 2 ngày trước bầu cử, điều đó nói lên quyết tâm của nước này đã thực hiện đúng lời tuyên bố của Bộ trưởng Bộ Ngoại giao Đức Gabriel đưa ra trước đó đối với Việt Nam: „Chúng tôi không thể dung thứ và sẽ không dung thứ.“
Biện pháp hạ mức quan hệ ngoại giao này lập tức đã có tác động ngay tới các giao thương giữa hai nước khi đoàn công tác tới gần 20 người với vị Chủ tịch một tỉnh lớn ở miền bắc Việt Nam bị phía Đức từ chối cấp Visa sang công tác vào dịp cuối tháng 9, các kế hoạch gặp gỡ đối tác Đức của tỉnh này đã phải hủy gấp. Hội nghị giới thiệu, kêu gọi đầu tư để tạo việc làm cho nhân dân tỉnh nhà tại Việt Haus Berlin vào ngày 2.10 sắp tới cũng không thể tiến hành như dự định.
Giới sinh viên, học sinh đang du học và lao động Việt Nam đang làm việc tại Đức cũng đang xôn xao lo lắng, không biết tình trạng căng thẳng quan hệ giữa hai nước căng thẳng như trên có làm ảnh hưởng đến công việc cũng như tình trạng cư trú của họ hay không?
Bên cạnh đó, lịch đăng ký phỏng vấn xin Visa cho thời gian cư trú trên 90 ngày (du học, học nghề và làm việc) cũng bị đóng băng ít nhất tới hết tháng 01.2018 mà không có lời giải thích nào.
Có thể thấy, do cuộc khủng hoảng ngoại giao kéo dài giữa 2 nước, nhiều sinh viên học sinh đang chuẩn bị xin thị thực đến Đức sẽ ít nhiều gặp trở ngại trong quá trình xin Visa. Đây là một thiệt thòi lớn cho thế hệ trẻ, sinh viên học sinh Việt Nam đang muốn đăng ký du học hoặc học nghề tại CHLB Đức.
Tại Berlin, nhiều doanh nghiệp kiều bào tỏ rõ lo lắng với các khoản mà họ đã đầu tư về Việt Nam và cho biết ´´ Chúng tôi đang rút dần khỏi Việt Nam để đầu tư ngay tại châu Âu cho an toàn´´, các tín hiệu xấu ngày càng hiện rõ với nhiều khó khăn trong thời gian tới, việc bất ổn về ngoại giao do vụ bắt cóc ông Trịnh Xuân Thanh ở Berlin đã dẫn đến khủng hoảng niềm tin đối với vài lãnh tụ cổ hủ, không còn thích hợp cho nền chính trị Việt Nam đang cần sự đổi mới toàn diện với một nhà nước pháp quyền để có thể giúp đất nước đủ năng lực hợp tác quốc tế và cạnh tranh với thế giới.
Trong một diễn biến khác, hôm 22.9 Bộ trưởng bộ Ngoại giao Việt Nam Phạm Bình Minh hăng hái đi New York để ký Hiệp ước cấm vũ khí hạt nhân, nhưng việc ´´ quan hệ đối tác chiến lược Việt – Đức “ bị tạm đình chỉ thì ông lại im lặng, mặc dù chính ông là người viết và ký tên lá thư trả lời mà đã làm phía Đức nóng mặt với luận điệu Trịnh Xuân Thanh tự nguyện ra đầu thú.
Có lẽ để cố chứng minh cho việc Chính phủ không liên quan đến vụ bắt cóc ông Trịnh Xuân Thanh, hôm 25.9 Thủ tướng Nguyễn Xuân Phúc vội gửi lời chúc mừng đảng Liên minh Dân chủ Thiên chúa giáo của bà Thủ tướng Đức Angela Merkel đã đắc cử nhiệm kỳ mới, nhưng điều mà phía Đức cần là một lời xin lỗi thì vẫn không hề được đưa ra.
Những diễn biến đầy kịch tính trên cho thấy, phải chăng các UV BCT này, những người có quyền trực tiếp giải quyết khủng hoảng chính trị, ngoại giao Việt – Đức đang buộc phải im lặng vì bị tiếm quyền trong Bộ Chính trị ở Việt Nam.
Trung Khoa – Thoibao.de
Vụ Trịnh Xuân Thanh: Đức đình chỉ đối tác chiến lược với Việt Nam và trục xuất tiếp cán bộ ngoại giao Việt Nam.
http://thoibao.de/tin-nuoc-duc/11421/vu-trinh-xuan-thanh%3A-duc-dinh-chi-doi-tac-chien-luoc-voi-viet-nam-va-truc-xuat-tiep-can-bo-ngoai-giao-viet-nam-trong-vong-4-tuan..htm
Bộ trưởng ngoại giao Đức Sigmar Gabriel tuyên bố: „Chúng tôi không thể dung thứ và sẽ không dung thứ.“
http://thoibao.de/site/News/11318?title=bo-truong-ngoai-giao-duc-sigmar-gabriel-tuyen-bo%3A-%E2%80%9Echung-toi-khong-the-dung-thu-va-se-khong-dung-thu.%E2%80%9C
Việt Nam ký Hiệp ước cấm vũ khí hạt nhân:
http://vov.vn/chinh-tri/viet-nam-ky-hiep-uoc-cam-vu-khi-hat-nhan-674553.vov
Bộ trưởng bộ Ngoại giao Việt Nam Phạm Bình Minh là tác giả lá thư trả lời Bộ Ngoại giao Đức về những yêu cầu đòi hỏi của Chính phủ Đức:
http://www.spiegel.de/politik/deutschland/deutschland-weiterer-vietnamesischer-diplomat-ausgewiesen-a-1169335.html
Thủ tướng Nguyễn Xuân Phúc gửi thư chúc mừng bà Angela Merkel:
http://vietnamnet.vn/vn/thoi-su/chinh-tri/thu-tuong-gui-thu-chuc-mung-ba-angela-merkel-400819.html
Đại sứ quán Đức đăng trên Facebook Thông cáo báo chí của Bộ Ngoại giao Đức với chú thích sau:
https://www.facebook.com/GermanyinVietnam/posts/1861849157163495
„Đại sứ quán Đức muốn nhấn mạnh một điểm quan trọng là Đức và các đối tác của Đức trong Liên minh Châu Âu trong cuộc chiến chống tham nhũng luôn sát cánh với các đối tác của mình, trong đó có Việt Nam. Cuộc đấu tranh này phải dựa trên luật pháp của nhà nước pháp quyền, luật pháp quốc tế và sự tôn trọng lẫn nhau“.
Các nước EU đã đồng hành với Đức đăng trên Facebook Thông cáo báo chí của Bộ Ngoại giao Đức.
+ Đại sứ quán Thụy Điển:
https://www.facebook.com/EmbassyOfSwedenInHanoi/posts/863205347180060
+ Đại sứ quán Pháp
https://www.facebook.com/AmbassadeFranceVietnam/posts/1991978204410928
+ Đại sứ quán Bỉ
https://www.facebook.com/belgiuminvietnam/posts/1385183281581004
+ Đại sứ quán Hà Lan
https://www.facebook.com/HollandinVietnam/
+ Đại sứ quán Ý
https://www.facebook.com/progettoyviet",1,spam
"Trung tâm VNCERT thuộc Cục An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao (A05, Bộ Công an) cho biết có dấu hiệu hoạt động tấn công, xâm nhập của tội phạm để đánh cắp dữ liệu cá nhân tại Trung tâm Thông tin tín dụng quốc gia CIC hôm 10/9. Theo Phòng Cảnh sát Hình sự Công an TP HCM, nếu tội phạm có trong tay dữ liệu như số CMND/CCCD, số điện thoại, tài khoản ngân hàng, lịch sử tín dụng... thì các nhóm lừa đảo trực tuyến sẽ triển khai nhiều chiêu thức biến tướng. Giả mạo ngân hàng, CIC, cơ quan Nhà nước: gọi điện, nhắn tin, gửi email kèm đầy đủ họ tên, số CMND, số tài khoản chính xác để tạo cảm giác ""đúng người"". Nội dung thường là ""tài khoản bị rủi ro tín dụng"", ""có khoản vay nợ xấu cần xử lý"", ""cần xác minh lại thông tin để tránh khóa tài khoản"", sau đó dẫn dụ nạn nhân bấm vào link giả mạo hoặc cung cấp mã OTP. Lừa đảo vay, đáo hạn, nâng hạn mức thẻ: sinh viên, công nhân là nhóm dễ bị nhắm tới, thường qua quảng cáo ""vay tiền nhanh"", ""giảm nợ xấu"". Tội phạm sẽ viện cớ ""thông tin CIC của bạn bị nợ xấu, cần đóng phí để xóa"", thực chất là chiếm đoạt tiền hoặc lấy thêm dữ liệu. Giả mạo người thân, đồng nghiệp: với thông tin chi tiết có sẵn, tội phạm dễ dàng ghép thông tin rồi giả danh người thân, lãnh đạo, đồng nghiệp để nhờ chuyển khoản. Gọi điện đe dọa pháp lý: các băng tội phạm thường tự xưng Công an, Viện kiểm sát, Tòa án, thông báo ""anh/chị liên quan vụ rửa tiền qua ngân hàng, cần phong tỏa tài khoản"" rồi ép nạn nhân cung cấp mật khẩu, chuyển tiền vào ""tài khoản an toàn"". Spam SMS, Zalo, email độc hại: với số lượng dữ liệu lớn, tội phạm có thể tung chiến dịch tin nhắn giả mạo ngân hàng, yêu cầu ""xác minh thông tin do CIC yêu cầu"", gắn link chứa mã độc để đánh cắp thêm dữ liệu. Tội phạm nhắm tới những ai? Theo cơ quan điều tra, các nhóm có nguy cơ cao bao gồm: Sinh viên: dễ bị dụ bởi các gói vay học phí, việc làm thêm nhận lương nhanh, nâng hạn mức thẻ. Công nhân, giới văn phòng: thường nhận email hoặc tin nhắn thông báo nợ xấu, cảnh báo tín dụng giả. Người lớn tuổi, ít am hiểu công nghệ: dễ bị lừa bởi cuộc gọi giả danh ngân hàng, Công an; thiếu kỹ năng kiểm tra link, ứng dụng. Người dân ít kiến thức công nghệ thông tin: nguy cơ click vào link lạ, tải ứng dụng giả mạo, dẫn đến mất thông tin đăng nhập. Phòng tránh thế nào? Phòng Cảnh sát Hình sự khuyến cáo người dân đặc biệt cảnh giác và tuân thủ các nguyên tắc sau: ngân hàng, CIC, Công an không bao giờ yêu cầu cung cấp mật khẩu, OTP qua điện thoại hoặc đường link; không bấm vào link trong SMS, Zalo, email lạ; chỉ đăng nhập qua ứng dụng hoặc website chính thức. Nếu người dân nhận cuộc gọi đòi nợ, phong tỏa tài khoản, cần kiểm chứng qua hotline chính thức hoặc đến trực tiếp chi nhánh ngân hàng, cơ quan chức năng; không chuyển tiền ""xác minh"" vào tài khoản không rõ ràng. Sinh viên, công nhân tuyệt đối không tin quảng cáo ""xóa nợ CIC"", ""vay nhanh lãi suất 0%"". Người lớn tuổi cần được gia đình hướng dẫn cách từ chối các cuộc gọi lạ và chỉ liên hệ trực tiếp ngân hàng khi cần thiết. Mọi người cần thường xuyên cập nhật khuyến cáo từ Công an, ngân hàng và báo chí chính thống. Sau vụ việc có dấu hiệu đánh cắp dữ liệu tại CIC, Ngân hàng Nhà nước vừa yêu cầu các tổ chức tín dụng, trung gian thanh toán và CIC khẩn trương khắc phục triệt để các lỗ hổng hệ thống thông tin sau sự cố nghi bị tội phạm mạng xâm nhập, đánh cắp dữ liệu cá nhân. Các đơn vị phải rà soát, xử lý điểm yếu, đặc biệt là hệ điều hành, ứng dụng lạc hậu; cập nhật bản vá an ninh, giới hạn cổng dịch vụ, áp dụng xác thực đa yếu tố, mã hóa dữ liệu nhạy cảm và xây dựng chính sách sao lưu, phục hồi khi cần thiết. Ngân hàng Nhà nước cũng yêu cầu tăng cường cảnh giác với các cuộc tấn công có chủ đích, kiểm soát rủi ro từ bên thứ ba để ngăn chặn tấn công qua chuỗi cung ứng, đồng thời xây dựng phương án ứng cứu sự cố. Quốc Thắng",1,spam
